student_id,rank,job_id,score,missing_skills,missing_count,missing_pct
S00051,2,J01113,0.8363,robotics,1,16.67
S00051,3,J02485,0.7317,branding,1,20.0
S00051,4,J03511,0.7108,,0,0.0
S00051,5,J00699,0.7052,,0,0.0
S00051,6,J01688,0.7052,,0,0.0
S00051,7,J00474,0.704,,0,0.0
S00051,8,J03118,0.7034,,0,0.0
S00051,9,J03031,0.6715,branding;customer_support,2,33.33
S00051,10,J02276,0.6692,aws;branding,2,33.33
S00052,1,J01831,0.7783,,0,0.0
S00052,2,J02647,0.7726,,0,0.0
S00052,3,J03307,0.7719,,0,0.0
S00052,4,J01419,0.7719,,0,0.0
S00052,5,J02525,0.7312,animation;customer_support,2,33.33
S00052,6,J04915,0.7312,animation;customer_support,2,33.33
S00052,7,J01706,0.731,customer_support;public_policy,2,33.33
S00052,8,J04154,0.7307,branding;sound_engineering,2,33.33
S00052,9,J03965,0.73,animation;branding,2,33.33
S00052,10,J04529,0.73,cybersecurity;it_support,2,33.33
S00053,1,J02361,0.7479,c++;python,2,28.57
S00053,2,J04709,0.7286,iot,1,20.0
S00053,3,J00060,0.7007,,0,0.0
S00053,4,J02288,0.6993,,0,0.0
S00053,5,J04587,0.6842,c++;sql,2,33.33
S00053,6,J00013,0.6819,animation;data_science,2,33.33
S00053,7,J01693,0.6655,data_science;kubernetes,2,28.57
S00053,8,J01010,0.6635,kubernetes;public_policy,2,28.57
S00053,9,J02488,0.663,ai/ml,1,16.67
S00053,10,J02031,0.6619,blockchain,1,25.0
S00054,1,J01921,1.0,,0,0.0
S00054,2,J02167,0.8666,,0,0.0
S00054,3,J03503,0.8183,branding;cybersecurity,2,33.33
S00054,4,J02990,0.8182,customer_support;data_science,2,33.33
S00054,5,J02590,0.7572,branding;customer_support;finance,3,42.86
S00054,6,J01160,0.7517,c++,1,25.0
S00054,7,J03246,0.7506,figma,1,25.0
S00054,8,J01713,0.7486,iot,1,25.0
S00054,9,J01540,0.7059,ai/ml;public_policy;python,3,42.86
S00054,10,J02824,0.677,kubernetes;sql,2,40.0
S00055,1,J01408,1.0,,0,0.0
S00055,2,J03974,0.7753,customer_support;cybersecurity,2,40.0
S00055,3,J01661,0.7062,cloud_computing;iot;sound_engineering,3,50.0
S00055,4,J04684,0.7055,aws;cybersecurity;iot,3,50.0
S00055,5,J00966,0.7048,game_development;java;public_policy,3,50.0
S00055,6,J00102,0.7042,animation;finance;it_support,3,50.0
S00055,7,J03997,0.6708,game_development,1,33.33
S00055,8,J00809,0.6655,branding,1,33.33
S00055,9,J00447,0.6648,sql,1,33.33
S00055,10,J01599,0.6644,branding,1,33.33
S00056,1,J00115,1.0,,0,0.0
S00056,2,J02328,0.7894,ai/ml;sql,2,28.57
S00056,3,J01568,0.7724,,0,0.0
S00056,4,J03398,0.7319,data_science;java,2,33.33
S00056,5,J01611,0.7298,aws;sql,2,33.33
S00056,6,J04277,0.7294,java;robotics,2,33.33
S00056,7,J04366,0.7291,blockchain;it_support,2,33.33
S00056,8,J02161,0.679,c++;figma;sql,3,42.86
S00056,9,J02659,0.6784,blockchain;java;robotics,3,42.86
S00056,10,J04371,0.6784,blockchain;java;robotics,3,42.86
S00057,1,J00890,0.7747,react;rocket_science,2,25.0
S00057,2,J03336,0.7488,branding;finance,2,28.57
S00057,3,J00324,0.7465,finance;react,2,28.57
S00057,4,J04692,0.7242,cloud_computing,1,20.0
S00057,5,J02749,0.7218,aws,1,20.0
S00057,6,J00897,0.7193,game_development,1,20.0
S00057,7,J00526,0.711,,0,0.0
S00057,8,J03154,0.711,,0,0.0
S00057,9,J04346,0.7108,,0,0.0
S00057,10,J00347,0.7107,,0,0.0
S00058,1,J03365,0.8669,,0,0.0
S00058,2,J03407,0.8661,,0,0.0
S00058,3,J01175,0.8661,,0,0.0
S00058,4,J01472,0.8659,,0,0.0
S00058,5,J04598,0.7588,cloud_computing;it_support;sql,3,42.86
S00058,6,J00445,0.7534,kubernetes,1,25.0
S00058,7,J01772,0.7523,tableau;ui/ux,2,33.33
S00058,8,J00686,0.7508,java,1,25.0
S00058,9,J02336,0.7477,finance,1,25.0
S00058,10,J04801,0.7079,ai/ml;customer_support;sound_engineering,3,42.86
S00059,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S00059,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S00059,3,J01663,0.0,aws;branding;figma,3,100.0
S00059,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S00059,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S00059,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S00059,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S00059,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S00059,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S00059,10,J01671,0.0,animation;customer_support;python,3,100.0
S00060,1,J03188,0.8704,,0,0.0
S00060,2,J01492,0.864,,0,0.0
S00060,3,J03453,0.864,,0,0.0
S00060,4,J02034,0.8169,figma;it_support,2,33.33
S00060,5,J04198,0.7494,customer_support,1,25.0
S00060,6,J00445,0.749,public_policy,1,25.0
S00060,7,J03111,0.7469,cybersecurity,1,25.0
S00060,8,J03665,0.7461,finance,1,25.0
S00060,9,J00139,0.7461,animation,1,25.0
S00060,10,J03915,0.7461,animation,1,25.0
S00061,1,J00800,0.7855,data_science,1,25.0
S00061,2,J00172,0.7854,blockchain,1,25.0
S00061,3,J00889,0.7667,animation;python;sound_engineering,3,42.86
S00061,4,J02207,0.7665,cybersecurity;public_policy;sound_engineering,3,42.86
S00061,5,J02778,0.7415,,0,0.0
S00061,6,J02343,0.7294,blockchain;cloud_computing;customer_support;finance,4,50.0
S00061,7,J03027,0.7292,animation;aws;robotics;tableau,4,50.0
S00061,8,J04709,0.7277,aws;iot,2,40.0
S00061,9,J02140,0.7273,python;robotics,2,40.0
S00061,10,J04580,0.7273,data_science;public_policy;react;tableau,4,50.0
S00062,1,J02886,0.8668,cloud_computing,1,25.0
S00062,2,J02593,0.7767,kubernetes;python,2,40.0
S00062,3,J01133,0.7759,animation;customer_support,2,40.0
S00062,4,J00140,0.773,java;react,2,40.0
S00062,5,J04154,0.7082,data_science;kubernetes;tableau,3,50.0
S00062,6,J03486,0.7064,it_support;public_policy;react,3,50.0
S00062,7,J00263,0.706,c++;cybersecurity;python,3,50.0
S00062,8,J01638,0.6972,kubernetes;rocket_science,2,40.0
S00062,9,J02027,0.676,kubernetes,1,33.33
S00062,10,J03696,0.6737,robotics,1,33.33
S00063,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S00063,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S00063,3,J01663,0.0,aws;branding;figma,3,100.0
S00063,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S00063,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S00063,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S00063,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S00063,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S00063,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S00063,10,J01671,0.0,animation;customer_support;python,3,100.0
S00064,1,J03532,0.8635,,0,0.0
S00064,2,J04988,0.7555,cloud_computing;cybersecurity;data_science,3,42.86
S00064,3,J00129,0.7548,robotics,1,25.0
S00064,4,J00351,0.7486,aws,1,25.0
S00064,5,J00204,0.6715,cloud_computing;figma,2,40.0
S00064,6,J03776,0.6706,c++;figma,2,40.0
S00064,7,J01489,0.67,animation;cloud_computing,2,40.0
S00064,8,J03597,0.6697,figma;robotics,2,40.0
S00064,9,J02815,0.6695,animation;sound_engineering,2,40.0
S00064,10,J01564,0.6693,finance;sql,2,40.0
S00065,1,J02881,0.7981,finance,1,20.0
S00065,2,J01105,0.7962,python,1,20.0
S00065,3,J03920,0.7761,,0,0.0
S00065,4,J04429,0.7741,,0,0.0
S00065,5,J01759,0.7724,,0,0.0
S00065,6,J04065,0.7324,aws;kubernetes,2,33.33
S00065,7,J04795,0.7285,c++;sql,2,33.33
S00065,8,J01478,0.6784,blockchain;kubernetes;robotics,3,42.86
S00065,9,J01799,0.6778,figma;kubernetes;robotics,3,42.86
S00065,10,J00235,0.6768,java;robotics;sound_engineering,3,42.86
S00066,1,J03594,0.914,,0,0.0
S00066,2,J03817,0.9133,,0,0.0
S00066,3,J03854,0.8366,robotics,1,20.0
S00066,4,J01177,0.8201,,0,0.0
S00066,5,J00573,0.8193,,0,0.0
S00066,6,J04780,0.8183,,0,0.0
S00066,7,J00458,0.8183,,0,0.0
S00066,8,J01987,0.7758,data_science;robotics,2,33.33
S00066,9,J00153,0.7749,cloud_computing;python,2,33.33
S00066,10,J03413,0.7742,figma;java,2,33.33
S00067,1,J00517,0.927,figma,1,16.67
S00067,2,J01670,0.8669,c++;it_support,2,28.57
S00067,3,J03154,0.818,,0,0.0
S00067,4,J00526,0.818,,0,0.0
S00067,5,J04048,0.8171,,0,0.0
S00067,6,J04843,0.8166,,0,0.0
S00067,7,J01589,0.7749,cybersecurity;kubernetes,2,33.33
S00067,8,J02173,0.7705,data_science;react,2,33.33
S00067,9,J00083,0.7705,data_science;react,2,33.33
S00067,10,J00401,0.7567,basket_weaving,1,20.0
S00068,1,J01292,0.8674,cloud_computing,1,25.0
S00068,2,J00986,0.8659,c++,1,25.0
S00068,3,J02287,0.8643,react,1,25.0
S00068,4,J02295,0.8643,react,1,25.0
S00068,5,J02944,0.776,finance;kubernetes,2,40.0
S00068,6,J03964,0.774,game_development;java,2,40.0
S00068,7,J00714,0.7739,figma;finance,2,40.0
S00068,8,J00740,0.7113,branding;c++;kubernetes,3,50.0
S00068,9,J04366,0.7105,cloud_computing;customer_support;it_support,3,50.0
S00068,10,J00566,0.7091,c++;cloud_computing;robotics,3,50.0
S00069,1,J02651,1.0,,0,0.0
S00069,2,J02041,0.7727,cloud_computing;iot,2,40.0
S00069,3,J01319,0.7727,cloud_computing;iot,2,40.0
S00069,4,J04092,0.7089,customer_support;kubernetes;sql,3,50.0
S00069,5,J03571,0.7043,iot;java;public_policy,3,50.0
S00069,6,J02737,0.7036,figma;iot;react,3,50.0
S00069,7,J03373,0.7036,figma;iot;react,3,50.0
S00069,8,J00289,0.7036,figma;iot;react,3,50.0
S00069,9,J04357,0.7027,figma;react;tableau,3,50.0
S00069,10,J00348,0.6676,kubernetes,1,33.33
S00070,1,J00050,0.8176,,0,0.0
S00070,2,J00483,0.7706,python;robotics,2,28.57
S00070,3,J03439,0.7706,python;robotics,2,28.57
S00070,4,J02183,0.7331,public_policy,1,20.0
S00070,5,J01382,0.733,customer_support,1,20.0
S00070,6,J01093,0.729,python,1,20.0
S00070,7,J04056,0.7127,cybersecurity;rocket_science,2,28.57
S00070,8,J00360,0.7092,,0,0.0
S00070,9,J00585,0.7087,,0,0.0
S00070,10,J04140,0.7044,,0,0.0
S00071,1,J03763,0.8059,kubernetes,1,25.0
S00071,2,J01649,0.8023,cloud_computing,1,25.0
S00071,3,J01395,0.7992,finance,1,25.0
S00071,4,J01324,0.7927,animation;data_science;robotics,3,42.86
S00071,5,J03941,0.7894,finance;python;react,3,42.86
S00071,6,J01346,0.7688,,0,0.0
S00071,7,J00574,0.7368,animation;kubernetes,2,40.0
S00071,8,J04643,0.7364,customer_support;public_policy,2,40.0
S00071,9,J00731,0.7359,animation;branding,2,40.0
S00071,10,J04275,0.7359,animation;branding,2,40.0
S00072,1,J02482,0.896,,0,0.0
S00072,2,J01697,0.8054,robotics,1,25.0
S00072,3,J04876,0.8046,cloud_computing,1,25.0
S00072,4,J04151,0.8029,sound_engineering,1,25.0
S00072,5,J04388,0.8004,python,1,25.0
S00072,6,J03924,0.7933,it_support;java;tableau,3,42.86
S00072,7,J04693,0.7359,customer_support;java,2,40.0
S00072,8,J00711,0.7359,it_support;java,2,40.0
S00072,9,J04874,0.7358,c++;robotics,2,40.0
S00072,10,J01776,0.7354,animation;figma,2,40.0
S00073,1,J00949,1.0,,0,0.0
S00073,2,J00463,1.0,,0,0.0
S00073,3,J01585,0.7713,blockchain,1,20.0
S00073,4,J04465,0.7567,,0,0.0
S00073,5,J00526,0.7561,,0,0.0
S00073,6,J03154,0.7561,,0,0.0
S00073,7,J03103,0.7179,data_science;robotics,2,33.33
S00073,8,J04427,0.7174,branding;public_policy,2,33.33
S00073,9,J03638,0.7144,blockchain;cybersecurity,2,33.33
S00073,10,J03253,0.7123,ui/ux,1,20.0
S00074,1,J03886,0.774,figma,1,16.67
S00074,2,J04065,0.7705,it_support,1,16.67
S00074,3,J04947,0.7681,tableau,1,16.67
S00074,4,J00421,0.7603,,0,0.0
S00074,5,J04198,0.7529,,0,0.0
S00074,6,J04923,0.713,public_policy;robotics,2,28.57
S00074,7,J02968,0.7091,game_development;tableau,2,28.57
S00074,8,J01502,0.6765,figma,1,20.0
S00074,9,J04230,0.6754,blockchain,1,20.0
S00074,10,J04521,0.6749,branding,1,20.0
S00075,1,J03649,0.8497,,0,0.0
S00075,2,J00787,0.7976,,0,0.0
S00075,3,J03569,0.7605,cloud_computing;figma,2,28.57
S00075,4,J02924,0.7301,data_science,1,20.0
S00075,5,J01011,0.7162,aws;finance;public_policy,3,37.5
S00075,6,J00946,0.7146,aws;java;tableau,3,37.5
S00075,7,J01821,0.6806,customer_support;it_support,2,33.33
S00075,8,J03927,0.6785,animation;public_policy,2,33.33
S00075,9,J00642,0.6755,iot;react,2,33.33
S00075,10,J00668,0.6569,it_support;sql,2,28.57
S00076,1,J01312,0.8583,cybersecurity,1,16.67
S00076,2,J03342,0.8037,aws;data_science,2,28.57
S00076,3,J04041,0.7995,public_policy;sound_engineering,2,28.57
S00076,4,J03947,0.7995,public_policy;sound_engineering,2,28.57
S00076,5,J03417,0.7754,iot,1,20.0
S00076,6,J03427,0.7737,aws,1,20.0
S00076,7,J02557,0.7594,,0,0.0
S00076,8,J01501,0.7594,,0,0.0
S00076,9,J02879,0.757,,0,0.0
S00076,10,J00264,0.7559,,0,0.0
S00077,1,J02084,0.8956,sql,1,20.0
S00077,2,J03682,0.8163,aws;figma,2,33.33
S00077,3,J03310,0.8155,aws;public_policy,2,33.33
S00077,4,J03670,0.7574,customer_support;figma;java,3,42.86
S00077,5,J00208,0.7572,c++;customer_support;robotics,3,42.86
S00077,6,J04348,0.7501,customer_support,1,25.0
S00077,7,J02155,0.7449,finance,1,25.0
S00077,8,J04679,0.6739,it_support;public_policy,2,40.0
S00077,9,J02120,0.6718,it_support;sql,2,40.0
S00077,10,J02603,0.6688,data_science;python,2,40.0
S00078,1,J00801,0.8129,react,1,25.0
S00078,2,J01599,0.7476,,0,0.0
S00078,3,J02844,0.7457,animation;figma,2,40.0
S00078,4,J01642,0.7446,finance;robotics,2,40.0
S00078,5,J03625,0.7435,cloud_computing;sql,2,40.0
S00078,6,J00514,0.6851,python;ui/ux,2,40.0
S00078,7,J03672,0.6507,aws;data_science;robotics;tableau,4,57.14
S00078,8,J01900,0.6488,customer_support;game_development;sound_engineering;tableau,4,57.14
S00078,9,J01734,0.6479,aws;blockchain;figma;finance,4,57.14
S00078,10,J03432,0.6468,blockchain;game_development;react;tableau,4,57.14
S00079,1,J04683,0.7792,branding;sql,2,40.0
S00079,2,J01635,0.7792,branding;sql,2,40.0
S00079,3,J03370,0.7769,c++;sql,2,40.0
S00079,4,J03326,0.7749,animation;aws,2,40.0
S00079,5,J03361,0.7749,python;sound_engineering,2,40.0
S00079,6,J01977,0.7566,origami,1,25.0
S00079,7,J04965,0.7122,branding;robotics;sql,3,50.0
S00079,8,J03406,0.7116,figma;kubernetes;sound_engineering,3,50.0
S00079,9,J02136,0.6921,animation;basket_weaving,2,40.0
S00079,10,J03153,0.674,branding,1,33.33
S00080,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S00080,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S00080,3,J01663,0.0,aws;branding;figma,3,100.0
S00080,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S00080,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S00080,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S00080,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S00080,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S00080,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S00080,10,J01671,0.0,animation;customer_support;python,3,100.0
S00081,1,J01399,1.0,,0,0.0
S00081,2,J01739,0.9104,,0,0.0
S00081,3,J02113,0.8495,basket_weaving,1,14.29
S00081,4,J01859,0.7674,it_support;python,2,28.57
S00081,5,J00036,0.7327,figma,1,20.0
S00081,6,J02472,0.7293,cybersecurity,1,20.0
S00081,7,J02946,0.728,game_development,1,20.0
S00081,8,J04824,0.7109,,0,0.0
S00081,9,J04117,0.7077,,0,0.0
S00081,10,J02179,0.7077,,0,0.0
S00082,1,J00676,0.8056,kubernetes,1,16.67
S00082,2,J03566,0.8029,animation,1,16.67
S00082,3,J01526,0.8021,react,1,16.67
S00082,4,J03256,0.7543,aws;kubernetes,2,28.57
S00082,5,J04754,0.7539,figma;robotics,2,28.57
S00082,6,J03116,0.7534,customer_support;robotics,2,28.57
S00082,7,J03232,0.7529,aws;branding,2,28.57
S00082,8,J00827,0.7523,figma;iot,2,28.57
S00082,9,J01699,0.7523,figma;iot,2,28.57
S00082,10,J01926,0.7509,ai/ml,1,16.67
S00083,1,J03180,1.0,,0,0.0
S00083,2,J02085,0.8962,aws,1,25.0
S00083,3,J01304,0.8244,customer_support;kubernetes,2,40.0
S00083,4,J04885,0.8203,iot;java,2,40.0
S00083,5,J01940,0.82,iot;sound_engineering,2,40.0
S00083,6,J04503,0.8197,c++;public_policy,2,40.0
S00083,7,J00077,0.7642,branding;figma;kubernetes,3,50.0
S00083,8,J00328,0.7628,cloud_computing;java;kubernetes,3,50.0
S00083,9,J02332,0.7622,game_development;kubernetes;sql,3,50.0
S00083,10,J00149,0.7614,iot;java;robotics,3,50.0
S00084,1,J02999,1.0,,0,0.0
S00084,2,J02181,0.9145,,0,0.0
S00084,3,J03303,0.9145,,0,0.0
S00084,4,J00633,0.855,rocket_science,1,16.67
S00084,5,J03179,0.8338,game_development,1,20.0
S00084,6,J02128,0.833,finance,1,20.0
S00084,7,J02712,0.8146,,0,0.0
S00084,8,J03796,0.773,branding;cybersecurity,2,33.33
S00084,9,J03913,0.7706,iot;robotics,2,33.33
S00084,10,J04872,0.7699,c++;figma,2,33.33
S00085,1,J02714,0.7286,sound_engineering,1,20.0
S00085,2,J01805,0.727,java,1,20.0
S00085,3,J04993,0.7106,blockchain;kubernetes;public_policy,3,37.5
S00085,4,J01238,0.7091,python,1,16.67
S00085,5,J01413,0.7089,animation;cybersecurity;sound_engineering,3,37.5
S00085,6,J00852,0.7083,blockchain;iot;robotics,3,37.5
S00085,7,J01586,0.7082,data_science;iot;tableau,3,37.5
S00085,8,J03782,0.7052,tableau,1,14.29
S00085,9,J03874,0.6815,blockchain;iot,2,33.33
S00085,10,J00591,0.6806,cybersecurity;figma,2,33.33
S00086,1,J04873,1.0,,0,0.0
S00086,2,J02362,0.8664,,0,0.0
S00086,3,J01228,0.8652,,0,0.0
S00086,4,J03255,0.7574,c++;customer_support;iot,3,42.86
S00086,5,J00132,0.7565,c++;cybersecurity;it_support,3,42.86
S00086,6,J00796,0.7562,aws;c++;it_support,3,42.86
S00086,7,J04658,0.7537,branding;ui/ux,2,33.33
S00086,8,J02853,0.7513,kubernetes,1,25.0
S00086,9,J03509,0.7505,cybersecurity,1,25.0
S00086,10,J03411,0.7034,cybersecurity;react;ui/ux,3,42.86
S00087,1,J00559,0.7542,figma;it_support,2,28.57
S00087,2,J04920,0.7513,blockchain;finance,2,28.57
S00087,3,J00957,0.751,java;public_policy,2,28.57
S00087,4,J01108,0.7504,figma;sql,2,28.57
S00087,5,J01812,0.7269,sound_engineering,1,20.0
S00087,6,J02900,0.725,customer_support,1,20.0
S00087,7,J01020,0.7237,cloud_computing,1,20.0
S00087,8,J03278,0.7203,java,1,20.0
S00087,9,J04558,0.7193,tableau,1,20.0
S00087,10,J03649,0.7143,blockchain,1,16.67
S00088,1,J03538,0.7546,ai/ml,1,16.67
S00088,2,J01203,0.7309,game_development,1,20.0
S00088,3,J01129,0.73,game_development,1,20.0
S00088,4,J03189,0.726,cybersecurity,1,20.0
S00088,5,J00734,0.7118,figma;game_development;sql,3,37.5
S00088,6,J04203,0.6789,figma;java,2,33.33
S00088,7,J02698,0.6593,cybersecurity;iot,2,28.57
S00088,8,J02614,0.6474,java,1,25.0
S00088,9,J02806,0.6452,robotics,1,25.0
S00088,10,J00990,0.6436,tableau,1,25.0
S00089,1,J01445,1.0,,0,0.0
S00089,2,J01663,1.0,,0,0.0
S00089,3,J00850,0.8669,robotics,1,25.0
S00089,4,J02422,0.8629,game_development,1,25.0
S00089,5,J02791,0.772,python;sound_engineering,2,40.0
S00089,6,J02586,0.771,c++;react,2,40.0
S00089,7,J04758,0.7062,c++;java;sql,3,50.0
S00089,8,J04541,0.7056,animation;blockchain;sql,3,50.0
S00089,9,J03682,0.705,animation;cybersecurity;iot,3,50.0
S00089,10,J02276,0.7028,blockchain;c++;finance,3,50.0
S00090,1,J00151,1.0,,0,0.0
S00090,2,J04864,0.8687,figma,1,25.0
S00090,3,J01259,0.8641,finance,1,25.0
S00090,4,J01718,0.7779,animation;customer_support,2,40.0
S00090,5,J03273,0.7107,branding;cybersecurity;iot,3,50.0
S00090,6,J01665,0.7101,it_support;sql;tableau,3,50.0
S00090,7,J02645,0.7101,it_support;sql;tableau,3,50.0
S00090,8,J03983,0.7051,cybersecurity;ui/ux,2,40.0
S00090,9,J00397,0.6724,customer_support,1,33.33
S00090,10,J03282,0.671,figma,1,33.33
S00091,1,J01251,0.8492,,0,0.0
S00091,2,J02929,0.8108,cybersecurity,1,16.67
S00091,3,J04066,0.7977,,0,0.0
S00091,4,J00185,0.7321,cybersecurity,1,20.0
S00091,5,J04425,0.7261,rocket_science,1,14.29
S00091,6,J04377,0.7195,cybersecurity;it_support;kubernetes,3,37.5
S00091,7,J03942,0.7087,python,1,16.67
S00091,8,J02100,0.7077,data_science,1,16.67
S00091,9,J02776,0.7055,finance,1,16.67
S00091,10,J03418,0.6935,,0,0.0
S00092,1,J00559,0.8668,branding;game_development,2,28.57
S00092,2,J01967,0.8352,sound_engineering,1,20.0
S00092,3,J03139,0.8206,,0,0.0
S00092,4,J02613,0.8187,,0,0.0
S00092,5,J04998,0.7756,animation;kubernetes,2,33.33
S00092,6,J00736,0.7755,iot;sql,2,33.33
S00092,7,J04332,0.7752,branding;customer_support,2,33.33
S00092,8,J03454,0.7735,data_science;python,2,33.33
S00092,9,J01146,0.7711,animation;game_development,2,33.33
S00092,10,J01986,0.7338,aws,1,25.0
S00093,1,J01038,0.865,,0,0.0
S00093,2,J00533,0.7559,c++;sql;tableau,3,42.86
S00093,3,J01167,0.7513,customer_support,1,25.0
S00093,4,J04210,0.7495,java,1,25.0
S00093,5,J02782,0.7491,public_policy,1,25.0
S00093,6,J02566,0.706,ai/ml;iot;sound_engineering,3,42.86
S00093,7,J00617,0.6715,branding;sound_engineering,2,40.0
S00093,8,J04245,0.6709,branding;c++,2,40.0
S00093,9,J02957,0.6709,branding;c++,2,40.0
S00093,10,J02175,0.6705,branding;tableau,2,40.0
S00094,1,J03033,0.872,,0,0.0
S00094,2,J04534,0.7778,cloud_computing;react,2,25.0
S00094,3,J01191,0.7662,sound_engineering,1,20.0
S00094,4,J02294,0.7421,cloud_computing;finance;game_development,3,37.5
S00094,5,J01148,0.7076,finance;python,2,28.57
S00094,6,J02954,0.7026,python;sql,2,28.57
S00094,7,J01222,0.6908,cybersecurity,1,25.0
S00094,8,J03278,0.6738,robotics,1,20.0
S00094,9,J01028,0.663,,0,0.0
S00094,10,J03879,0.6617,,0,0.0
S00095,1,J00263,1.0,,0,0.0
S00095,2,J00058,0.7729,cloud_computing;robotics,2,28.57
S00095,3,J00038,0.7719,figma;sql,2,28.57
S00095,4,J02980,0.7705,data_science;it_support,2,28.57
S00095,5,J02593,0.7332,kubernetes,1,20.0
S00095,6,J01231,0.7307,kubernetes,1,20.0
S00095,7,J02771,0.7307,kubernetes,1,20.0
S00095,8,J04010,0.7268,tableau,1,20.0
S00095,9,J02414,0.7265,finance,1,20.0
S00095,10,J00773,0.719,ai/ml;animation,2,28.57
S00096,1,J04802,0.833,animation,1,16.67
S00096,2,J00828,0.832,react,1,16.67
S00096,3,J00211,0.7735,figma;sql,2,28.57
S00096,4,J03461,0.7321,sound_engineering,1,20.0
S00096,5,J01843,0.7308,data_science,1,20.0
S00096,6,J00619,0.7308,data_science,1,20.0
S00096,7,J00107,0.7307,react,1,20.0
S00096,8,J00834,0.7307,sound_engineering,1,20.0
S00096,9,J01646,0.7296,data_science,1,20.0
S00096,10,J03997,0.7095,,0,0.0
S00097,1,J00821,0.8517,,0,0.0
S00097,2,J04416,0.7588,blockchain;java,2,28.57
S00097,3,J01743,0.7584,aws;sql,2,28.57
S00097,4,J01393,0.7584,it_support;public_policy,2,28.57
S00097,5,J02282,0.7334,robotics,1,20.0
S00097,6,J03106,0.7126,customer_support,1,16.67
S00097,7,J03965,0.7069,game_development,1,16.67
S00097,8,J04463,0.6781,game_development;sql,2,33.33
S00097,9,J00908,0.6552,aws;c++,2,28.57
